13086;Зеленый, Камчатский край
14364;Зеленый, Ногинский р-н, Московская обл.
13761;Зеленый, Советский р-н, Марий Эл респ.
14644;Земетчино, Пензенская обл.
2905;Зерноград, Ростовская обл.
2329;Зея, Амурская обл.
647;Зилаир, Башкортостан респ.
874;Зима, Иркутская обл.
2906;Зимовники, Волгодонский р-н, Ростовская обл.
685;Златоуст
2302;Злынка, Брянская обл.
13368;Змеёво, Калининский р-н, Тверская обл.
15412;Змейка, Минераловодский р-н, Ставропольский край
784;Змеиногорск, Алтайский край
14347;Змейская, Северная Осетия респ.
2842;Змиевка, Орловская обл.
382;Знаменка, Воронежская обл.
2843;Знаменка, Орловская обл.
3031;Знаменка, Тамбовская обл.
2406;Знаменск, Астраханская обл.
13163;Знаменский, Краснодарский край
13978;Знаменский, Медведевский р-н, Марий Эл респ.
15453;Знаменское, Одинцовский р-н, Московская обл.
1317;Знаменское, Омская обл.
14431;Знаменское, Орловская обл.
3145;Знаменское, Чеченская респ.
702;Знамя Октября, Московская обл.
13449;Золотая Долина, Приморский край
14919;Золотуха, Астраханская обл.
2667;Золотухино, Курская обл.
3013;Зольская, Ставропольский край
787;Зональное, Алтайский край
13261;Зональный, Томская обл.
2964;Зоринский, Саратовская обл.
310;Зоркальцево, Томская обл.
14241;Зубарева, Тюменская обл.
14658;Зубова Поляна, Мордовия респ.
14883;Зубовка, Астраханская обл.
13004;Зубово, Башкортостан респ.
13454;Зубово, Клинский р-н, Московская обл.
1448;Зубцов, Тверская обл.
15121;Зубцово, Ногинский р-н, Московская обл.
14648;Зуевка, Кировская обл.
1415;Зырянка, Саха респ. (Якутия)
3058;Зырянское, Томская обл.
13847;Зюкайка, Пермский край
3192;Ибреси, Чувашия респ.
2686;Ивангород, Кингисеппский р-н, Ленинградская обл.
14365;Иванисово, Ногинский район, Московская обл.
13328;Ивановка, Амурская обл.
14927;Ивановка, Астраханская обл.
13493;Ивановка, Забайкальский край
13222;Ивановка, Оренбургская обл.
13762;Ивановка, Советский р-н, Марий Эл респ.
164;Иваново
13537;Ивановское, Московская обл.
3014;Ивановское, Ставропольский край
307;Ивантеевка, Московская обл.
2965;Ивантеевка, Саратовская обл.
14870;Иванчуг, Астраханская обл.
15122;Ивашево, Ногинский р-н, Московская обл.
1640;Ивдель, Свердловская обл.
14598;Ивня, Белгородская обл.
14504;Ивняки, Ярославская обл.
1408;Иволгинск, Бурятия респ.
2391;Игарка, Красноярский край
673;Иглино, Башкортостан респ.
14329;Игнатово, Ивановская обл.
1978;Игнатьевка, Новосибирская обл.
3091;Игра, Удмуртия респ.
1430;Игрим, Ханты-Мансийский авт. округ
839;Идринское, Красноярский край
224;Ижевск
770;Ижморский, Кемеровская обл.
2488;Избербаш, Дагестан респ.
13514;Известковый, Алтай респ.
13401;Издревая, Новосибирская обл.
1440;Излучинск, Ханты-Мансийский авт. округ
312;Измайлово, Владимирская обл.
1685;Измайлово, Московская обл.
13365;Измалково, Липецкая обл.
1927;Износки, Калужская обл.
54;Изобильный, Ставропольский край
14731;Изумрудный Город, Всеволожский р-он, Ленинградская
2407;Икряное, Астраханская обл.
1564;Икша, Московская обл.
867;Иланский, Красноярский край
13038;Илек, Оренбургская обл.
13752;Илеть, Звениговский р-н, Марий Эл респ.
1572;Иловля, Волгоградская обл.
13720;Ильинка (Марковский с/с), Оршанский р-н, Марий Эл 
13719;Ильинка (Старокрещенский с/с), Оршанский р-н, Мари
14863;Ильинка, Астраханская обл.
15432;Ильинка, Красногорский р-н, Московская обл.
3122;Ильинка, Хабаровский край
2808;Ильино, Нижегородская обл.
2809;Ильиногорск, Нижегородская обл.
591;Ильинский, Пермский край
1686;Ильинский, Раменский р-он, Московская обл.
15430;Ильинское, Красногорский р-н, Московская обл.
15442;Ильинское-Усово, Красногорский р-н, Московская обл
2342;Ильинско-Подомское, Архангельская обл.
2638;Ильский, Краснодарский край
2769;Им. Воровского пос., Московская обл.
15264;им. Дмитриева, Московская обл.
14674;им. Морозова, Кировский р-н, Ленинградская обл.
13673;им. Полины Осипенко, Хабаровский край
1687;Им. Цюрупы пос., Московская обл.
1585;им.Свердлова, Всеволожский р-н, Ленинградская обл.
13633;имени Степана Разина, Нижегородская обл.
13823;Ингалинское, Тюменская обл.
13165;Индустриальный, Краснодарский край
14596;Инжавино, Тамбовская обл.
3114;Инза, Ульяновская обл.
3015;Иноземцево, Ставропольский край
2761;Инсар, Мордовия респ.
15326;Инской, Кемеровская обл.
2346;Инта, Коми респ.
141;Йошкар-Ола
1475;Ипатово, Ставропольский край
868;Ирбейское, Красноярский край
1267;Ирбит, Свердловская обл.
281;Иркутск
1039;Исаклы, Самарская обл.
13372;Исаково, Солнечногорский р-н, Лунёвское с.п., Моск
13394;Исетское, Исетский р-н, Тюменская обл.
82;Исилькуль, Омская обл.
1657;Искателей, Ненецкий авт. округ
70;Искитим, Новосибирская обл.
3176;Искра Октября, Ярославская обл.
13665;Искра п., Курская обл.
13940;Исламей, Кабардино-Балкарская респ.
14642;Исса, Пензенская обл.
1311;Иссад, Волховский р-н, Ленинградская обл.
2436;Исток Кабанский р-он, Бурятия респ.
15627;Истомино, Нижегородская обл.
482;Истра, Московская обл.
630;Исянгулово, Башкортостан респ.
3150;Итум-Кале, Чеченская респ.
1979;Ичкала, Новосибирская обл.
13906;Ишалино, Челябинская обл.
3103;Ишеевка, Ульяновская обл.
620;Ишим, Тюменская обл.
672;Ишимбай, Башкортостан респ.
3073;Каа-Хем, Тыва респ.
15123;Кабаново, Ногинский р-н, Московская обл.
2437;Кабанск, Бурятия респ.
2054;Кабардинка, Краснодарский край
15014;Каблуково, Московская обл.
2868;Кавалерово, Приморский край
1597;Кавказская, Краснодарский край
2546;Кавказский, Карачаево-Черкесская респ.
2907;Кагальницкая, Ростовская обл.
2045;Кадников, Вологодская обл.
13989;Кадом, Рязанская обл.
2762;Кадошкино, Мордовия респ.
2030;Кадуй, Вологодская обл.
13191;Кадышево, Татарстан респ.
2639;Казанская, Краснодарский край
2908;Казанская, Ростовская обл.
14635;Казанское, Тюменская обл.
14271;Казанцево, Шушенский р-н, Красноярский край
424;Казань
13242;Казарово, Тюменская обл.
1162;Казачинское, Иркутская обл.
832;Казачинское, Красноярский край
14448;Казачьи Лагери, Ростовская обл.
14856;Казенная заимка, Алтайский край
15167;Казинка, Волгодонский р-он, Ростовская обл.
13323;Казинка, Грязинский р-н, Липецкая обл.
14893;Казьминское, Ставропольский край
1535;Кайбицы, Татарстан респ.
1020;Кайеркан, Красноярский край
2352;Калач, Воронежская обл.
713;Калачинск, Омская обл.
271;Калач-на-Дону, Волгоградская обл.
14371;Калашниково, Тверская обл.
15425;Калга, Забайкальский край
2561;Калевала, Карелия респ.
15168;Калинин, Волгодонский р-он, Ростовская обл.
14823;Калинина им пос., Выборг, Ленинградская обл.
152;Калининград
1688;Калининец, Московская обл.
222;Калининск, Саратовская обл.
1598;Калининская, Краснодарский край
2771;Калиновка, Московская обл.
14833;Калиновка, Тарумовский район,, Дагестан респ.
15124;Калитино, Ногинский р-н, Московская обл.
701;Калманка, Алтайский край
1189;Калтан, Кемеровская обл.
668;Калтасы, Башкортостан респ.
142;Калуга
14719;Кальтино, Всеволожский р-он, Ленинградская обл.
15444;Калюбакино, Рузский р-н, Московская обл.
1449;Калязин, Тверская обл.
15582;Кама, Удмуртия респ.
3099;Камбарка, Удмуртия респ.
14346;Камбилеевское, Северная Осетия респ.
2468;Каменка, Воронежская обл.
2687;Каменка, Выборгский р-он, Ленинградская обл.
2009;Каменка, Новосибирская обл.
2856;Каменка, Пензенская обл.
14239;Каменка, Тюменский р-н, Тюменская обл.
15125;Каменки-Дранишниково, Ногинский р-н, Московская об
2688;Каменногорск, Выборгский р-н, Ленинградская обл.
13946;Каменномостское, Кабардино-Балкарская респ.
14877;Каменный Яр, Астраханская обл.
953;Каменоломни, Ростовская обл.
2438;Каменск, Бурятия респ.
615;Каменск-Уральский, Свердловская обл.
1245;Каменск-Шахтинский, Ростовская обл.
786;Камень-на-Оби, Алтайский край
14558;Камень-Рыболов, Приморский край
14600;Камешково, Владимирская обл.
13521;Камлак, Алтай респ.
3221;Камские Поляны, Татарстан респ.
1515;Камское Устье, Татарстан респ.
15015;Камшиловка, Московская обл.
2408;Камызяк, Астраханская обл.
14750;Камышеваха, Ростовская обл.
13652;Камыши п., Курская обл.
1025;Камышин, Волгоградская обл.
1223;Камышла, Самарская обл.
613;Камышлов, Свердловская обл.
14956;Камышово, Астраханская обл.
14805;Камязяк, Астраханская обл.
3160;Канаш, Чувашия респ.
3016;Канглы, Ставропольский край
2803;Кандалакша, Мурманская обл.
13857;Кандинка, Томская обл.
14385;Кандры, Башкортостан респ.
1599;Каневская, Краснодарский край
859;Канск, Красноярский край
1359;Кантемировка, Воронежская обл.
14993;Каплино, Белгородская обл.
14875;Капустин Яр, Астраханская обл.
1112;Капустино, Вологодская обл.
14796;Карабаново, Владимирская обл.
3136;Карабаш, Челябинская обл.
1412;Карабиха, Ярославская обл.
15078;Карабудахкент, Дагестан респ.
2611;Караваево, Костромская обл.
15136;Караваево, Ногинский р-н, Московская обл.
14955;Караванное, Астраханская обл.
597;Карагай, Пермский край
13872;Карагайла, Кемеровская обл.
14814;Карагали, Астраханская обл.
639;Караидель, Башкортостан респ.
3100;Каракулино, Удмуртия респ.
14957;Каралат, Астраханская обл.
15613;Карасевка, Приморск, Выборгский р-н, Ленинградская
15127;Карасево, Ногинский р-он, Московская обл.
739;Карасук, Новосибирская обл.
841;Каратузское, Красноярский край
14960;Караульное, Астраханская обл.
2549;Карачаевск, Карачаево-Черкесская респ.
2303;Карачев, Брянская обл.
15126;Карбаново, Ногинский р-н, Московская обл.
1234;Каргала, Оренбургская обл.
15169;Каргальская, Волгодонский р-он, Ростовская обл.
14615;Каргаполье, Курганская обл.
725;Каргасок, Томская обл.
749;Каргат, Новосибирская обл.
1954;Каргополь, Архангельская обл.
3005;Кардымово, Смоленская обл.
1737;Каринское, Московская обл.
13830;Карлук, Иркутская обл.
13498;Карманово, Янаульский р-н, Башкортостан респ.
655;Кармаскалы, Башкортостан респ.
15016;Кармолино, Щелковский р-н, Московская обл.
1293;Карпинск, Свердловская обл.
13492;Карповка, Забайкальский край
14593;Карпогоры, Архангельская обл.
1980;Карпысак, Новосибирская обл.
3104;Карсун, Ульяновская обл.
684;Карталы, Челябинская обл.
2074;Картмазово, Московская обл.
14578;Карымское, Забайкальский край
2944;Касимов, Рязанская обл.
13659;Касиновский п., Курская обл.
1178;Каскара, Тюменская обл.
686;Касли, Челябинская обл.
14953;Каспий, Астраханская обл.
2489;Каспийск, Дагестан респ.
14465;Каспля, Смоленская обл.
14540;Катав-Ивановск, Челябинская обл.
2660;Катайск, Курганская обл.
15681;Катунки, Чкаловский р-н, Нижегородская обл.
13508;Катунь, Алтайский край
13518;Катунь, Чемальский р-н, Алтай респ.
14458;Катынь, Смоленская обл.
14354;Кахун, Кабардино-Балкарская респ.
14848;Качалино, Иловлинский райо, Волгоградская обл.
13967;Качикатцы, Саха респ. (Якутия)
603;Качканар, Свердловская обл.
14262;Качуг, Иркутская обл.
2909;Кашары, Ростовская обл.
1450;Кашин, Тверская обл.
15128;Кашино, Ногинский р-он, Московская обл.
80;Кашира, Московская обл.
1360;Каширское, Воронежская обл.
13257;Каштак, Томская обл.
2520;Кашхатау, Кабардино-Балкарская респ.
13327;Квакшино, Калининский р-он, Тверская обл.
13039;Кваркено, Оренбургская обл.
2966;Квасниковка, Саратовская обл.
13446;Кедровка, Кемеровский р-н, Кемеровская обл.
1655;Кедровый, Красноярский край
3054;Кедровый, Томская обл.
3129;Кедровый, Ханты-Мансийский авт. округ
14651;Кез, Удмуртия респ.
272;Кемерово
14657;Кемля, Мордовия респ.
2562;Кемь, Карелия респ.
13942;Кенже, Кабардино-Балкарская респ.
1981;Керамкомбинат, Новосибирская обл.
15254;Керчь
13308;Кесова Гора, Тверская обл.
14614;Кетово, Курганская обл.
13788;Киево, Тюменская обл.
1689;Киевский, Московская обл.
14591;Кижинга, Бурятия респ.
574;Кизел, Пермский край
2490;Кизилюрт, Дагестан респ.
2493;Кизляр, Дагестан респ.
14344;Кизляр, Северная Осетия респ.
15581;Кизнер, Удмуртия респ.
13809;Киик, Тогучинский р-н, Новосибирская обл.
14744;Кикнур, Кировская обл, Кировская обл.
13779;Килемары пгт, Килесарский р-н, Марий Эл респ.
2795;Кильдинстрой, Мурманская обл.
13949;Кильмезь, Кировская обл.
13694;Ким, Медведевский р-н, Марий Эл респ.
939;Кимовск, Тульская обл.
1451;Кимры, Тверская обл.
138;Кингисепп, Ленинградская обл.
13187;Киндери, Татарстан респ.
1046;Кинель, Самарская обл.
1043;Кинель-Черкасcы, Самарская обл.
462;Кинешма, Ивановская обл.
13442;Кипарисово, Приморский край
2463;Кипелово, Вологодская обл.
15466;Кипень, Ломоносовский р-н, Ленинградская обл.
13390;Кирба, Хакасия респ.
13445;Кирби, Татарстан респ.
632;Киргиз-Мияки, Башкортостан респ.
2097;Киреевск, Тульская обл.
888;Киренск, Иркутская обл.
13000;Киржач, Владимирская обл.
1982;Кирза, Новосибирская обл.
2031;Кириллов, Вологодская обл.
14397;Кирилловка, Краснодарский край
2689;Кирилловское, Выборгский р-н, Ленинградская обл.
970;Кириши, Ленинградская обл.
415;Киров
1947;Киров, Калужская обл.
14819;Кирова им пос., Выборг, Ленинградская обл.
305;Кировград, Свердловская обл.
241;Кирово-Чепецк, Кировская обл.
973;Кировск, Ленинградская обл.
2804;Кировск, Мурманская обл.
14820;Кировские дачи, Выборгский р-н, Ленинградская обл.
14560;Кировский, Приморский край
14811;Кирпичного завода поселок, Астраханская обл.
13948;Кирс, Кировская обл.
3032;Кирсанов, Тамбовская обл.
772;Киселевск, Кемеровская обл.
62;Кисловодск
13917;Кичигино, Челябинская обл.
13771;Кичиер, Волжский р-н, Марий Эл респ.
2032;Кичменгский Городок, Вологодская обл.
14747;Киясово, Удмуртия респ.
13754;Кленовая Горка, Волжский р-н, Марий Эл респ.
15589;Кленовское, Свердловская обл.
2317;Клетня, Брянская обл.
15297;Климовка, Клинский район, Московская обл.
2315;Климово, Брянская обл.
1121;Климовск, Московская обл.
253;Клин
416;Клинцы, Брянская обл.
15017;Клюквенный, Щелковский р-н, Московская обл.
13666;Клюквинский п., Курская обл.
815;Ключи, Алтайский край
3205;Ключи, Камчатский край
13316;Ключи, Омская обл.
15129;Клюшниково, Ногинский р-он, Московская обл.
1038;Клявлино, Самарская обл.
15537;Клязьма (Пушкино), Московская обл.
498;Клязьма (Химки), Московская обл.
13918;Клястицкое, Челябинская обл.
13283;Кневичи, Приморский край
1896;Княгинино, Нижегородская обл.
13134;Княжево, Тюменская обл.
14710;Княжье озеро, Истринский р-н, Московская обл.
3123;Князе-Волконское, Хабаровский край
14769;Кобралово, Гатчинский р-он,, Ленинградская обл.
14784;Кобринское, Гатчинский р-он, Ленинградская обл.
13405;Ковалево, Всеволожский р-он, Ленинградская обл.
166;Ковалерово, Брянская обл.
14839;Коваши, Ломоносовский р-н, Ленинградская обл.
191;Ковдор, Мурманская обл.
1897;Ковернино, Нижегородская обл.
15659;Ковригино, Городецкий р-н, Нижегородская обл.
294;Ковров, Владимирская обл.
2766;Ковылкино, Мордовия респ.
623;Когалым, Ханты-Мансийский авт. округ
844;Кодинск, Красноярский край
13892;Коелга, Челябинская обл.
2087;Кожевниково, Томская обл.
13757;Кожла-Сола, Волжский р-н, Марий Эл респ.
1983;Кожурла, Новосибирская обл.
1376;Кожухово, Московская обл.
13196;Козелки, Самарская обл.
1928;Козельск, Калужская обл.
1600;Козет, Адыгея респ.
15018;Козино, Московская обл.
3161;Козловка, Чувашия респ.
853;Козулька, Красноярский край
13088;Козьмодемьянск, Горномарийский р-н, Марий Эл респ.
2607;Койгородок, Коми респ.
1690;Кокошкино, Московская обл.
14582;Кокуй, Забайкальский край
13728;Кокшайск, Звениговский р-н, Марий Эл респ.
1758;Кола, Мурманская обл.
1984;Колбаса, Новосибирская обл.
14723;Колбино, Всеволожский р-он, Ленинградская обл.
14685;Колесниково, Тюменская обл.
13125;Колодезный, Воронежская обл.
967;Коломна
15130;Колонтаево, Московская обл.
13162;Колосистый, Краснодарский край
1490;Колосовка, Омская обл.
15265;Колосово, Клинский район, Московская обл.
726;Колпашево, Томская обл.
1289;Колпино, Санкт-Петербург
2844;Колпна, Орловская обл.
14724;Колтуши, Всеволожский р-он, Ленинградская обл.
736;Колывань, Новосибирская обл.
15351;Колычево, Домодедовский р-н, Московская обл.
15131;Колышкино Болото, Ногинского р-на, Московская обл.
2857;Колышлей, Пензенская обл.
1278;Кольцово, Новосибирская обл.
13310;Кольцово, Свердловская обл.
492;Кольчугино, Владимирская обл.
1691;Колюбакино, Московская обл.
13763;Колянур, Советский р-н, Марий Эл респ.
2314;Комаричи, Брянская обл.
13015;Комарово дер., Пышминский р-он, Свердловская обл.
2723;Комарово, Санкт-Петербург
13355;Комарово, Тюменская обл.
13954;Коминтерн, Кировская обл.
2690;Коммунар, Гатчинский р-н, Ленинградская обл.
13792;Коммунар, Тюменская обл.
1692;Коммунарка, Московская обл.
13238;Компрессорный, Свердловская обл.
13576;Комсомолец, Ставропольский край
3033;Комсомолец, Тамбовская обл.
2076;Комсомольск, Ивановская обл.
14261;Комсомольский п, Калмыкия респ.
14935;Комсомольский, Астраханская обл.
14654;Комсомольский, Мордовия респ.
14640;Комсомольский, Пермский край
903;Комсомольск-на-Амуре
3193;Комсомольское, Чувашия респ.
1452;Конаково, Тверская обл.
13691;Конганур, Куженерский р-н, Марий Эл респ.
2554;Кондопога, Карелия респ.
2862;Кондратово, Пермский край
1188;Кондрово, Калужская обл.
15631;Конево, Нижегородская обл.
2640;Коноково, Краснодарский край
1948;Коноша, Архангельская обл.
14445;Константиновка , Амурская обл.
1985;Константиновка, Татарский р-он, Новосибирская обл.
14483;Константиновка, Татарстан респ.
2910;Константиновск, Ростовская обл.
3169;Константиновский, Ярославская обл.
14891;Константиновское, Петровский район, Ставропольский
15335;Коньково, Солнечногорский район, Московская обл.
15019;Коняево, Щелковский р-н, Московская обл.
14925;Копановка, Астраханская обл.
961;Копейск, Челябинская обл.
2691;Копорье, Ломоносовский р-н, Ленинградская обл.
15281;Копылово, Клинский район, Московская обл.
13262;Копылово, Томская обл.
1150;Копьево, Хакасия респ.
2938;Кораблино, Рязанская обл.
15610;Кореиз, Ялтинский р-н, АР Крым
2671;Коренево пос., Курская обл.
14604;Коренево, Курская обл.
14490;Коренево, Московская обл.
1601;Кореновск, Краснодарский край
13824;Коркино, Тюменская обл.
1753;Коркино, Челябинская обл.
14512;Кормилицино, Ярославская обл.
717;Кормиловка, Омская обл.
13858;Корнилово, Томская обл.
15135;Коробово, Ленинский р-н, Московская обл.
205;Королев, Московская обл.
13538;Корост, Московская обл.
13298;Коротояк, Воронежская обл.
2300;Коротчаево, Ямало-Ненецкий авт. округ
2472;Короча, Белгородская обл.
15020;Корпуса, Московская обл.
56;Корсаков, Сахалинская обл.
14438;Корсаково, Орловская обл.
2599;Корткерос, Коми респ.
894;Корф, Камчатский край
13861;Корфовский, Хабаровский край
15420;Корыстово, Каширский район, Московская обл.
1170;Коряжма, Архангельская обл.
13084;Коряки, Камчатский край
15021;Корякино, Московская обл.
1133;Коса, Пермский край
3062;Косая Гора, Тульская обл.
1090;Косино, Московская обл.
1861;Косиха, Алтайский край
15624;Костенево, Нижегородская обл.
15583;Костино, Сарапульский р-н, Удмуртия респ.
986;Костомукша
165;Кострома
14316;Костылево п., Архангельская обл.
15022;Костыши, Московская обл.
15023;Костюнино, Московская обл.
13322;Косыревка, Липецкая обл.
524;Котельники, Московская обл.
1577;Котельниково, Волгоградская обл.
15680;Котельницы, Чкаловский р-н, Нижегородская обл.
2584;Котельнич, Кировская обл.
13873;Котино, Кемеровская обл.
1756;Котлас, Архангельская обл.
14840;Котлы, Кингисеппский р-н, Ленинградская обл.
1575;Котово, Волгоградская обл.
377;Котовск, Тамбовская обл.
1986;Коурак, Новосибирская обл.
2077;Кохма, Ивановская обл.
1134;Кочево, Пермский край
735;Коченево, Новосибирская обл.
13920;Кочердык, Челябинская обл.
740;Кочки, Новосибирская обл.
14924;Кочковатка, Астраханская обл.
14530;Кочкома, Карелия респ.
1476;Кочубеевское, Ставропольский край
15404;Кош-Агач, Алтай респ.
1229;Кошехабль, Адыгея респ.
1036;Кошки, Самарская обл.
762;Крапивинский, Кемеровская обл.
2043;Красавино, Вологодская обл.
133;Красково, Московская обл.
1030;Красная Глинка, Самарская обл.
2316;Красная Гора, Брянская обл.
2772;Красная Горка пос.,Мытищинский р-он, Московская об
665;Красная Горка, Башкортостан респ.
14721;Красная Горка, Всеволожский р-он, Ленинградская об
14736;Красная Заря, Всеволожский р-он, Ленинградская обл
14439;Красная Заря, Орловская обл.
322;Красная Пахра, Московская обл.
13113;Красная Поляна, Кировская обл.
2641;Красная Поляна, Краснодарский край
2066;Красная Яруга, Белгородская обл.
13275;Красная, Кемеровская обл.
1548;Красноармейск, Московская обл.
1028;Красноармейск, Саратовская обл.
1052;Красноармейское, Самарская обл.
3194;Красноармейское, Чувашия респ.
2340;Красноборск, Архангельская обл.
14571;Краснобродский, Кемеровская обл.
565;Красновишерск, Пермский край
13820;Красново, Тюменская обл.
15391;Красногвардейский, Артемовский район, Свердловская
1477;Красногвардейское, Ставропольский край
521;Красногорск
14620;Красногорский, Челябинская обл.
13682;Красногорский,Звениговский р-н, Марий Эл респ.
791;Красногорское, Алтайский край
14748;Красногорское, Удмуртия респ.
435;Краснодар
15170;Краснодонский, Волгодонский р-он, Ростовская обл.
1288;Красное Село, Санкт-Петербург
1580;Красное, Липецкая обл.
15196;Красное, Ненецкий р-он, Архангельская обл.
2614;Красное-на-Волге, Костромская обл.
1549;Краснозаводск, Московская обл.
741;Краснозерское, Новосибирская обл.
2531;Краснознаменск, Калининградская обл.
1550;Краснознаменск, Московская обл.
15024;Краснознаменский, Московская обл.
2499;Краснокаменск, Забайкальский край
408;Краснокаменск, Красноярский край
588;Краснокамск, Пермский край
13570;Краснокумское, Ставропольский край
13126;Краснолесный, Воронежская обл.
14372;Красномайский, Тверская обл.
525;Краснообск, Новосибирская обл.
13727;Краснооктябрьский , Медведевский р-н, Марий Эл рес
14970;Краснореченское, Хабаровский край
1441;Красноселькуп, Ямало-Ненецкий авт. округ
2642;Красносельский, Краснодарский край
1578;Краснослободск, Волгоградская обл.
2767;Краснослободск, Мордовия респ.
838;Краснотуранск, Красноярский край
600;Краснотурьинск, Свердловская обл.
1651;Красноуральск, Свердловская обл.
635;Красноусольский, Башкортостан респ.
113;Красноуфимск, Свердловская обл.
13137;Краснохолм, Оренбургская обл.
812;Краснощеково, Алтайский край
278;Красноярск
1898;Красные Баки, Нижегородская обл.
2409;Красные Баррикады, Астраханская обл.
3170;Красные Ткачи, Ярославская обл.
3195;Красные Четаи, Чувашия респ.
14460;Красный Бор, Смоленская обл.
497;Красный Бор, Тосненский р-он, Ленинградская обл.
14510;Красный Бор, Ярославская обл.
13593;Красный Восток, Карачаево-Черкесская респ.
12998;Красный Ключ, Нуримановский р-н, Башкортостан респ
14447;Красный Колос, Ростовская обл.
13595;Красный Курган, Карачаево-Черкесская респ.
14418;Красный Курган, Краснодарский край
2967;Красный Кут, Саратовская обл.
2968;Красный Октябрь, Саратовская обл.
15199;Красный сад, Озовского р-на, Ростовская обл.
1539;Красный Сулин, Ростовская обл.
2969;Красный Текстильщик, Саратовская обл.
1453;Красный Холм, Тверская обл.
14383;Красный Чикой , Забайкальский край
2970;Красный Яр, Аркадакский р-он, Саратовская обл.
13112;Красный Яр, Астраханская обл.
13796;Красный Яр, Новосибирский р-н., Новосибирская обл.
1179;Красный Яр, Омская обл.
13807;Красный Яр, Ордынский р-н, Новосибирская обл.
1042;Красный Яр, Самарская обл.
13078;Красный, Камчатский край
14457;Красный, Смоленская обл.
14450;Красюковская Слобода, Ростовская обл.
1693;Кратово, Московская обл.
13402;Крекшино, Московская обл.
1929;Кременки, Калужская обл.
2815;Крестцы, Новгородская обл.
1246;Криводановка, Новосибирская обл.
15248;Криводаново, Тюменская обл.
3053;Кривошеино, Томская обл.
15336;Кривцово, Солнечногорский район, Московская обл.
14452;Кривянская Станица, Ростовская обл.
13284;Кролевцы, Приморский край
15137;Кролики, Ногинский р-н, Московская обл.
2845;Кромы, Орловская обл.
1287;Кронштадт, Санкт-Петербург
1061;Кропоткин, Краснодарский край
1987;Кротово, Новосибирская обл.
15668;Круглово, Чкаловский р-н, Нижегородская обл.
13122;Крупской, Новосибирская обл.
1391;Крутинка, Омская обл.
1857;Крутиха, Алтайский край
14537;Крутое, Орловская обл.
13695;Крутой Овраг, Медведевский р-н, Марий Эл респ.
15282;Крутцы, Клинский район, Московская обл.
1603;Крыловская, Краснодарский край
1059;Крымск, Краснодарский край
1694;Крюково, Одинцовский р-н, Московская обл.
13198;Кряж, Самарская обл.
1001;Кстово, Нижегородская обл.
14356;Куба, Кабардино-Балкарская респ.
15225;Кубанский, Новопокровский район, Краснодарский кра
13938;Куба-Таба, Кабардино-Балкарская респ.
1551;Кубинка, Московская обл.
2832;Кувандык, Оренбургская обл.
1454;Кувшиново, Тверская обл.
3155;Кугеси, Чувашия респ.
13683;Кугунур, Звениговский р-н, Марий Эл респ.
13341;Кудепста, Краснодарский край
15138;Кудиново, Ногинский р-н, Московская обл.
1988;Кудряшовский, Новосибирская обл.
579;Кудымкар, Пермский край
2810;Кудьма, Нижегородская обл.
581;Куеда, Пермский край
2747;Куженер, Куженерский р-н, Марий Эл респ.
1021;Кузнецк, Пензенская обл.
13907;Кузнецкое, Челябинская обл.
3204;Кузнецовка, Псковская обл.
13696;Кузнецово, Медведевский р-н, Марий Эл респ.
15672;Кузнецово, Чкаловский р-н, Нижегородская обл.
14506;Кузнечиха, Ярославская обл.
3115;Кузоватово, Ульяновская обл.
13258;Кузовлево, Томская обл.
13431;Кузьмино , Брянская обл.
13321;Кузьминские Отвержки, Липецкая обл.
2692;Кузьмолово, Всеволожский р-н, Ленинградская обл.
2773;Кузяево, Лотошинский р-он, Московская обл.
1695;Кузяево, Раменский р-он, Московская обл.
746;Куйбышев, Новосибирская обл.
2911;Куйбышево, Ростовская обл.
14720;Куйворы, Всеволожский р-он, Ленинградская обл.
1762;Куйтун, Иркутская обл.
1516;Кукмор, Татарстан респ.
14251;Кукушки, Тюменская обл.
14813;Кулаковка, Астраханская обл.
13785;Кулаково, Тюменская обл.
1013;Кулебаки, Нижегородская обл.
13428;Кулига, Тюменская обл.
2846;Куликовский, Орловская обл.
13838;Култаево, Пермский край
13832;Култук, Иркутская обл.
805;Кулунда, Алтайский край
14703;Кумены, Кировская обл.
653;Кумертау, Башкортостан респ.
13883;Кумляк, Челябинская обл.
14665;Кумылженская, Волгоградская обл.
13899;Кунашак, Челябинская обл.
586;Кунгур, Пермский край
13881;Кундравы, Челябинская обл.
2878;Кунья, Псковская обл.
742;Купино, Новосибирская обл.
840;Курагино, Красноярский край
1265;Курасково, Башкортостан респ.
93;Курган
1604;Курганинск, Краснодарский край
14977;Курильск, Сахалинская обл.
1377;Куркино, Московская обл.
2098;Куркино, Тульская обл.
13040;Курманаевка, Оренбургская обл.
1552;Куровское, Московская обл.
1478;Курсавка, Ставропольский край
699;Курск
1479;Курская, Ставропольский край
14611;Куртамыш , Курганская обл.
2439;Курумкан, Бурятия респ.
13200;Курумоч, Самарская обл.
3154;Курчалой, Чеченская респ.
335;Курчатов, Курская обл.
813;Курья, Алтайский край
3137;Куса, Челябинская обл.
1761;Кутулик, Иркутская обл.
1378;Кучино, Московская обл.
13778;Кучки, Медведевский р-н, Марий Эл респ.
604;Кушва, Свердловская обл.
