2066;Красная Яруга, Белгородская обл.
131;Майский, Белгородская обл.
39;Незнамово, Белгородская обл.
13927;Новая Таволжанка, Белгородская обл.
341;Новый Оскол, Белгородская обл.
2067;Октябрьский, Белгородская обл.
2072;Пролетарский, Белгородская обл.
2473;Прохоровка, Белгородская обл.
2068;Пятницкое, Белгородская обл.
2069;Разумное, Белгородская обл.
2476;Ракитное, Белгородская обл.
2478;Ровеньки, Белгородская обл.
2073;Северный, Белгородская обл.
372;Сосновка, Белгородская обл.
132;Старый Оскол
2474;Строитель, Белгородская обл.
14690;Таврово, Белгородская обл.
14599;Томаровка, Белгородская обл.
14597;Чернянка, Белгородская обл.
957;Шебекино, Белгородская обл.
2309;Белые Берега, Брянская обл.
2328;Большое Полпино, Брянская обл.
2310;Брасово, Брянская обл.
220;Брянск
2311;Выгоничи, Брянская обл.
3223;Глинищево, Брянская обл.
2327;Добрунь, Брянская обл.
2312;Дубровка п.г.т., Брянская обл.
2301;Дятьково, Брянская обл.
97;Желтая Акация, Брянская обл.
2324;Жирятино, Брянская обл.
2313;Жуковка, Брянская обл.
2302;Злынка, Брянская обл.
2303;Карачев, Брянская обл.
2317;Клетня, Брянская обл.
2315;Климово, Брянская обл.
416;Клинцы, Брянская обл.
166;Ковалерово, Брянская обл.
2314;Комаричи, Брянская обл.
2316;Красная Гора, Брянская обл.
13431;Кузьмино , Брянская обл.
3222;Локоть, Брянская обл.
2318;Мглин, Брянская обл.
13364;Меркульево, Брянская обл.
14377;Мостище, Почепский р-н, Брянская обл.
2319;Навля, Брянская обл.
418;Новозыбков, Брянская обл.
13068;Октябрьский, Брянский район, Брянская обл.
2304;Погар, Брянская обл.
1882;Почеп, Брянская обл.
2320;Рогнедино, Брянская обл.
2321;Севск, Брянская обл.
2305;Сельцо, Брянская обл.
2306;Стародуб, Брянская обл.
2322;Суземка, Брянская обл.
2326;Супонево, Брянская обл.
2307;Сураж, Брянская обл.
2323;Трубчевск, Брянская обл.
2308;Унеча, Брянская обл.
2325;Фокино, Брянская обл.
13475;Аршан, Бурятия респ.
2426;Бабушкин, Бурятия респ.
2427;Багдарин, Бурятия респ.
2428;Баргузин, Бурятия респ.
14587;Бичура, Бурятия респ.
2429;Горячинск, Бурятия респ.
2430;Гурульба, Бурятия респ.
544;Гусиноозерск, Бурятия респ.
2431;Дивизионная, Бурятия респ.
2432;Забайкальский, Бурятия респ.
2433;Заиграево, Бурятия респ.
2434;Закаменск, Бурятия респ.
2435;Звездный, Бурятия респ.
1408;Иволгинск, Бурятия респ.
2436;Исток Кабанский р-он, Бурятия респ.
2437;Кабанск, Бурятия респ.
2438;Каменск, Бурятия респ.
14591;Кижинга, Бурятия респ.
2439;Курумкан, Бурятия респ.
14590;Кырен, Бурятия респ.
2440;Кяхта, Бурятия респ.
2441;Медведчиково, Бурятия респ.
14586;Мухоршибирь, Бурятия респ.
2442;Наушки, Бурятия респ.
24;Нижнеангарск, Бурятия респ.
2443;Нижние Тальцы, Бурятия респ.
2444;Нижний Саянтуй, Бурятия респ.
2445;Нижняя Иволга, Бурятия респ.
2446;Новокижингинск, Бурятия респ.
2447;Онохой, Бурятия респ.
14585;Петропавловка, Бурятия респ.
2448;Саган-Нур, Бурятия респ.
543;Северобайкальск, Бурятия респ.
2360;Селенгинск, Бурятия респ.
14589;Сосново-Озерское, Бурятия респ.
2449;Сосновый Бор, Бурятия респ.
2450;Сотниково, Бурятия респ.
2451;Сужа, Бурятия респ.
2452;Таксимо, Бурятия респ.
2453;Таловка, Бурятия респ.
2454;Тулунжа, Бурятия респ.
2455;Турунтаево, Бурятия респ.
230;Улан-Удэ
14592;Усть-Баргузин, Бурятия респ.
14588;Хоринск, Бурятия респ.
1196;Александров
13811;Боголюбово, Суздальский р-н, Владимирская обл.
94;Владимир
15230;Вольгинский, Петушинский р-он, Владимирская обл.
1197;Вязники, Владимирская обл.
2486;Гороховец, Владимирская обл.
460;Гусь-Хрустальный, Владимирская обл.
312;Измайлово, Владимирская обл.
14600;Камешково, Владимирская обл.
14796;Карабаново, Владимирская обл.
13000;Киржач, Владимирская обл.
294;Ковров, Владимирская обл.
492;Кольчугино, Владимирская обл.
2479;Лакинск, Владимирская обл.
13461;Меленки, Владимирская обл.
2487;Мстера, Владимирская обл.
1759;Муром, Владимирская обл.
14698;Новознаменский мкр, Владимирская обл.
2484;Петушки, Владимирская обл.
940;Покров, Владимирская обл.
2480;Радужный, Владимирская обл.
2481;Собинка, Владимирская обл.
14293;Ставрово, Собинский р-н, Владимирская обл.
13291;Струнино, Владимирская обл.
2396;Судогда, Владимирская обл.
42;Суздаль, Владимирская обл.
2482;Улыбышево, Владимирская обл.
2485;Юрьев-Польский, Владимирская обл.
2483;Юрьевец, Владимирская обл.
1228;Аксай, Волгоградская обл.
13173;Аэропорт, Волгоградская обл.
14664;Быково, Волгоградская обл.
13177;Верхнезареченский, Волгоградская обл.
15284;ВЛГ, Волгоградская обл.
13179;Водстрой, Волгоградская обл.
426;Волгоград
427;Волжский
13180;Горная Поляна, Волгоградская обл.
13182;Горный, Волгоградская обл.
2456;Городище, Волгоградская обл.
1024;Горьковский, Волгоградская обл.
13181;Гули Королевой, Волгоградская обл.
13172;Гумрак, Волгоградская обл.
13174;ГЭС, Волгоградская обл.
2460;Даниловка, Волгоградская обл.
324;Дубовка, Волгоградская обл.
2461;Елань, Волгоградская обл.
14861;Ерзовка, Городищенский р-н, Волгоградская обл.
1573;Жирновск, Волгоградская обл.
13178;Заречный, Волгоградская обл.
1572;Иловля, Волгоградская обл.
271;Калач-на-Дону, Волгоградская обл.
1025;Камышин, Волгоградская обл.
14848;Качалино, Иловлинский райо, Волгоградская обл.
1577;Котельниково, Волгоградская обл.
1575;Котово, Волгоградская обл.
1578;Краснослободск, Волгоградская обл.
14665;Кумылженская, Волгоградская обл.
13175;Латошинка, Волгоградская обл.
14421;Лебяжья поляна, Среднеахтубинский р-н, Волгоградск
2458;Ленинск, Волгоградская обл.
1960;Линево, Волгоградская обл.
13183;Майский, Волгоградская обл.
13487;Манойлин х., Волгоградская обл.
1232;Михайловка, Волгоградская обл.
1144;Николаевск, Волгоградская обл.
1574;Новоаннинский, Волгоградская обл.
14511;Октябрьский, Волгоградская обл.
1576;Палласовка, Волгоградская обл.
13185;Песчанка, Волгоградская обл.
2459;Петров Вал, Волгоградская обл.
13124;Рудня, Волгоградская обл.
155;Светлый Яр, Волгоградская обл.
13176;Селезневка, Волгоградская обл.
13184;Солнечный, Волгоградская обл.
2457;Средняя Ахтуба, Волгоградская обл.
14663;Суровикино, Волгоградская обл.
1542;Урюпинск, Волгоградская обл.
1026;Фролово, Волгоградская обл.
14992;Череповец,Череповецкий р-н, Волгоградская обл.
15082;Ананьино, Вологодская обл.
2023;Бабаево, Вологодская обл.
14444;Бабушкино, Вологодская обл.
2024;Белозерск, Вологодская обл.
15084;Бурцево, Вологодская обл.
992;Великий Устюг, Вологодская обл.
2026;Верховажье, Вологодская обл.
2027;Вожега, Вологодская обл.
246;Вологда
2028;Вытегра, Вологодская обл.
15086;Голубково, Вологодская обл.
2029;Грязовец, Вологодская обл.
15083;Емельяново, Вологодская обл.
2462;Ермаково, Вологодская обл.
2045;Кадников, Вологодская обл.
2030;Кадуй, Вологодская обл.
1112;Капустино, Вологодская обл.
2463;Кипелово, Вологодская обл.
2031;Кириллов, Вологодская обл.
2032;Кичменгский Городок, Вологодская обл.
2043;Красавино, Вологодская обл.
2025;Липин Бор, Вологодская обл.
15088;Лоста, Вологодская обл.
2464;Молочное, Вологодская обл.
15087;Непотягово, Вологодская обл.
2467;Новатор, Вологодская обл.
2034;Нюксеница, Вологодская обл.
15089;Огарково, Вологодская обл.
15085;Прилуки, Вологодская обл.
1325;Родионцево, Вологодская обл.
993;Ростилово, Вологодская обл.
2044;Сазоново, Вологодская обл.
991;Сокол, Вологодская обл.
2035;Сямжа, Вологодская обл.
2036;Тарногский Городок, Вологодская обл.
2037;Тотьма, Вологодская обл.
2465;Устье-Кубинское, Вологодская обл.
2038;Устюжна, Вологодская обл.
2466;Федотово, Вологодская обл.
2039;Харовск, Вологодская обл.
2040;Чагода, Вологодская обл.
403;Череповец
2041;Шексна, Вологодская обл.
2042;Шуйское, Вологодская обл.
1353;Анна, Воронежская обл.
2469;Бабяково, Воронежская обл.
1354;Бобров, Воронежская обл.
1355;Богучар, Воронежская обл.
352;Борисоглебск, Воронежская обл.
13295;Боровое, Воронежская обл.
2351;Бутурлиновка, Воронежская обл.
1356;Верхний Мамон, Воронежская обл.
1357;Верхняя Хава, Воронежская обл.
13296;Воробьевка, Воронежская обл.
506;Воронеж
13300;Воронцовка, Воронежская обл.
1358;Грибановский, Воронежская обл.
13297;Давыдовка, Воронежская обл.
382;Знаменка, Воронежская обл.
2352;Калач, Воронежская обл.
2468;Каменка, Воронежская обл.
1359;Кантемировка, Воронежская обл.
1360;Каширское, Воронежская обл.
13125;Колодезный, Воронежская обл.
13298;Коротояк, Воронежская обл.
13126;Краснолесный, Воронежская обл.
13127;Латное, Воронежская обл.
357;Лиски, Воронежская обл.
13171;Малышево, Воронежская обл.
13169;Масловка, Воронежская обл.
13128;Нижнедевицк, Воронежская обл.
1361;Нижний Кисляй, Воронежская обл.
13170;Никольское, Воронежская обл.
557;Новая Усмань, Воронежская обл.
1362;Нововоронеж, Воронежская обл.
1363;Новохоперск, Воронежская обл.
1364;Ольховатка, Воронежская обл.
13299;Опытная станция ВНИИК, Хохольский р-н, Воронежская
1309;Острогожск, Воронежская обл.
927;Павловск, Воронежская обл.
1365;Панино, Воронежская обл.
14595;Петропавловка, Воронежская обл.
1366;Поворино, Воронежская обл.
13301;Подгоренский, Воронежская обл.
1367;Подгорное, Воронежская обл.
1368;Рамонь, Воронежская обл.
14327;Репьевка, Воронежская обл.
537;Россошь, Воронежская обл.
1439;Ростоши, Воронежская обл.
355;Семилуки, Воронежская обл.
13130;Солнечный, Рамонский р-н, Воронежская обл.
13131;Сомово пгт, Воронежская обл.
13132;Стрелица, Семилукский р-он, Воронежская обл.
1369;Таловая, Воронежская обл.
13133;Терновка, Терновский р-н, Воронежская обл.
14330;Хохол, Воронежская обл.
1370;Хохольский, Воронежская обл.
13168;Шилово, Воронежская обл.
1371;Эртиль, Воронежская обл.
2470;Ямное, Воронежская обл.
59;Аща, Дагестан респ.
2491;Бабаюрт, Дагестан респ.
1870;Буйнакск, Дагестан респ.
14482;Дагестанские Огни, Дагестан респ.
2492;Дербент, Дагестан респ.
15075;Дылым, Дагестан респ.
2488;Избербаш, Дагестан респ.
14833;Калиновка, Тарумовский район,, Дагестан респ.
15078;Карабудахкент, Дагестан респ.
2489;Каспийск, Дагестан респ.
2490;Кизилюрт, Дагестан респ.
2493;Кизляр, Дагестан респ.
442;Махачкала
15076;Новолак, Дагестан респ.
15079;Первомайское, Дагестан респ.
2494;Хасавюрт
15077;Шамхал-Термен, Дагестан респ.
914;Биробиджан, Еврейская автономная обл.
14548;Ленинское, Еврейская автономная обл.
14336;Облучье, Еврейская автономная обл.
1295;Петровское, Еврейская автономная обл.
1106;Птичник, Еврейская автономная обл.
13618;Семисточное, Еврейская автономная обл.
14549;Смидович, Еврейская автономная обл.
13613;Теплоозерск, Еврейская автономная обл.
1434;Агинское, Забайкальский край
15421;Акша, Забайкальский край
2495;Атамановка, Читинский р-он, Забайкальский край
15461;Бада, Хилокский р-н, Забайкальский край
13067;Балей, Забайкальский край
13979;Борзя, Забайкальский край
14584;Вершино-Дарасунский, Забайкальский край
14968;Газимурский завод, Забайкальский край
2498;Дарасун, Забайкальский край
13495;Домна, Забайкальский край
14579;Дульдурга, Забайкальский край
2362;Забайкальск
13493;Ивановка, Забайкальский край
15425;Калга, Забайкальский край
13492;Карповка, Забайкальский край
14578;Карымское, Забайкальский край
14582;Кокуй, Забайкальский край
2499;Краснокаменск, Забайкальский край
14383;Красный Чикой , Забайкальский край
15422;Кыра, Забайкальский край
13496;Лесная, Забайкальский край
2496;Маккавеево, Забайкальский край
15423;Мангут, Забайкальский край
14577;Могойтуй, Забайкальский край
13016;Могоча, Забайкальский край
14382;Нерчинск, Забайкальский край
15426;Нерчинский завод, Забайкальский край
15424;Нижний Цасучей (Харгана), Забайкальский край
14583;Новая Чара, Забайкальский край
2497;Новокручининский, Забайкальский край
15460;Новопавловка, Петровск-Забайкальский р-н, Забайкал
13062;Оловянная, Забайкальский край
14576;Первомайский, Забайкальский край
13490;Песчанка, Забайкальский край
